,timestamps,value,anomaly,changepoint,trend,noise,seasonality1,seasonality2,seasonality3,Hour_Minute,Date
351,2014-12-08 05:00:00,489.704512380027,0,0,352,-63.2985301335842,292.2,-196.858527882334,105.661570395946,05:00:00,2014-12-08
352,2014-12-08 06:00:00,534.554215508999,0,0,353,57.72770140533521,253.05262298581502,-241.101472413587,111.875363531435,06:00:00,2014-12-08
353,2014-12-08 07:00:00,347.918056896398,0,0,354,-1.20088191962245,146.1,-268.91375003887697,117.93268885489701,07:00:00,2014-12-08
354,2014-12-08 08:00:00,196.573076211986,0,0,355,-3.8519984371533704,-5.15545396982449e-12,-278.4,123.825074649145,08:00:00,2014-12-08
355,2014-12-08 09:00:00,27.2790839292787,0,0,356,-43.2514459116842,-146.099999999994,-268.91375003887697,129.544279879835,09:00:00,2014-12-08
356,2014-12-08 10:00:00,14.52230300457,0,0,357,16.5940926826657,-253.052622985812,-241.101472413588,135.082305721305,10:00:00,2014-12-08
357,2014-12-08 11:00:00,21.5698790973427,0,0,358,12.197000236031,-292.2,-196.858527882336,140.43140674364798,11:00:00,2014-12-08
358,2014-12-08 12:00:00,97.83922096972591,0,0,359,-14.492257789864901,-253.052622985813,-139.2,145.58410174540398,12:00:00,2014-12-08
359,2014-12-08 13:00:00,285.821902612332,0,0,360,-6.556059447808679,-146.100000000003,-72.05522215654321,150.533184216687,13:00:00,2014-12-08
360,2014-12-08 14:00:00,547.135555584237,0,0,361,30.8638231660834,2.0053609795168896e-12,9.5532596970825e-13,155.271732418151,14:00:00,2014-12-08
361,2014-12-08 15:00:00,778.786155532886,0,0,362,38.837814314696395,146.099999999992,72.05522215653741,159.79311906166,15:00:00,2014-12-08
362,2014-12-08 16:00:00,863.718176527397,0,0,363,-55.625467037567994,253.052622985811,139.199999999998,164.091020579156,16:00:00,2014-12-08
363,2014-12-08 17:00:00,933.1165124669001,0,0,364,-88.1014413821722,292.2,196.858527882335,168.159425966737,17:00:00,2014-12-08
364,2014-12-08 18:00:00,1029.22409267855,0,0,365,-1.9226479124419498,253.05262298581403,241.101472413587,171.99264519159001,18:00:00,2014-12-08
365,2014-12-08 19:00:00,875.4352191902161,0,0,366,-81.1638479986742,146.099999999998,268.91375003887697,175.585317150015,19:00:00,2014-12-08
366,2014-12-08 20:00:00,805.381068468046,0,0,367,-18.9513486973755,1.14473201079072e-12,278.4,178.93241716542,20:00:00,2014-12-08
367,2014-12-08 21:00:00,569.032253066187,0,0,368,-103.810760988463,-146.100000000003,268.913750038876,182.02926401577702,21:00:00,2014-12-08
368,2014-12-08 22:00:00,603.463525690192,0,0,369,61.543149781672405,-253.052622985809,241.10147241358996,184.871526480739,22:00:00,2014-12-08
369,2014-12-08 23:00:00,423.837476253338,0,0,370,-38.2762810282399,-292.2,196.858527882336,187.45522939924197,23:00:00,2014-12-08
370,2014-12-09 00:00:00,354.56000949167,0,0,371,-92.3641267516436,-253.05262298581601,139.200000000002,189.776759229127,00:00:00,2014-12-09
371,2014-12-09 01:00:00,509.164069331091,0,0,372,19.375978073541,-146.100000000001,72.0552221565422,191.83286910100898,01:00:00,2014-12-09
372,2014-12-09 02:00:00,459.238701955261,0,0,373,-107.381981404047,-4.2948250010983195e-12,2.0459946617141902e-12,193.62068335931,02:00:00,2014-12-09
373,2014-12-09 03:00:00,635.0750019307969,0,0,374,-8.10747749679206,146.100000000001,-72.05522215654209,195.137701584131,03:00:00,2014-12-09
374,2014-12-09 04:00:00,717.8598420250031,0,0,375,32.6254169508792,253.05262298581601,-139.200000000002,196.381802088311,04:00:00,2014-12-09
375,2014-12-09 05:00:00,659.807187353825,0,0,376,-8.88552964863983,292.2,-196.858527882333,197.351244884798,05:00:00,2014-12-09
376,2014-12-09 06:00:00,574.784407709494,0,0,377,-12.211416982913802,253.052622985813,-241.101472413588,198.044674120182,06:00:00,2014-12-09
377,2014-12-09 07:00:00,478.25493948413697,0,0,378,24.6075695520336,146.100000000004,-268.913750038876,198.461119970976,07:00:00,2014-12-09
378,2014-12-09 08:00:00,257.02641146313204,0,0,379,-42.1735885368674,-8.599055041581229e-13,-278.4,198.6,08:00:00,2014-12-09
379,2014-12-09 09:00:00,206.00854997681702,0,0,380,42.561180044716004,-146.099999999998,-268.91375003887697,198.461119970976,09:00:00,2014-12-09
380,2014-12-09 10:00:00,142.173347049799,0,0,381,57.282768329017706,-253.05262298581403,-241.101472413587,198.044674120182,10:00:00,2014-12-09
381,2014-12-09 11:00:00,3.5544683727076,0,0,382,-86.7382486297525,-292.2,-196.858527882338,197.351244884798,11:00:00,2014-12-09
382,2014-12-09 12:00:00,200.777355256638,0,0,383,13.648176154144402,-253.05262298581502,-139.200000000002,196.381802088311,12:00:00,2014-12-09
383,2014-12-09 13:00:00,297.89558334073996,0,0,384,-63.086896086840106,-146.10000000000602,-72.0552221565452,195.137701584131,13:00:00,2014-12-09
384,2014-12-09 14:00:00,597.713181491851,0,0,385,19.092498132544502,-2.29018748614948e-12,-1.09101334042439e-12,193.62068335931,14:00:00,2014-12-09
385,2014-12-09 15:00:00,834.9288700849071,0,0,386,38.9407788273524,146.100000000002,72.055222156543,191.83286910100898,15:00:00,2014-12-09
386,2014-12-09 16:00:00,962.368334767815,0,0,387,-6.66104744712539,253.052622985813,139.2,189.776759229128,16:00:00,2014-12-09
387,2014-12-09 17:00:00,1048.59991876929,0,0,388,-15.9138385122893,292.2,196.858527882336,187.45522939924197,17:00:00,2014-12-09
388,2014-12-09 18:00:00,1051.17705542409,0,0,389,-16.848566456056698,253.05262298581698,241.101472413586,184.871526480739,18:00:00,2014-12-09
389,2014-12-09 19:00:00,1073.97939651289,0,0,390,86.9363824582391,146.100000000002,268.913750038876,182.02926401577702,19:00:00,2014-12-09
390,2014-12-09 20:00:00,876.637979329861,0,0,391,28.3055621644352,5.44028047645709e-12,278.4,178.932417165421,20:00:00,2014-12-09
391,2014-12-09 21:00:00,635.7214240714441,0,0,392,-54.6776431174484,-146.1,268.91375003887697,175.58531715001598,21:00:00,2014-12-09
392,2014-12-09 22:00:00,607.243587045994,0,0,393,54.2020924266267,-253.052622985811,241.101472413589,171.99264519159001,22:00:00,2014-12-09
393,2014-12-09 23:00:00,422.71697045172004,0,0,394,-44.100983397351996,-292.2,196.858527882334,168.159425966737,23:00:00,2014-12-09
394,2014-12-10 00:00:00,450.145800231055,0,0,395,4.907402637711809,-253.05262298581798,139.200000000004,164.091020579157,00:00:00,2014-12-10
395,2014-12-10 01:00:00,486.58393835267196,0,0,396,4.8355971344723,-146.100000000005,72.0552221565442,159.79311906166,01:00:00,2014-12-10
396,2014-12-10 02:00:00,518.792936114141,0,0,397,-33.4787963040093,-2.8554997120064097e-13,1.3603201913459699e-13,155.271732418151,02:00:00,2014-12-10
397,2014-12-10 03:00:00,626.784829857913,0,0,398,4.2068677977689,146.099999999997,-72.0552221565401,150.533184216687,03:00:00,2014-12-10
398,2014-12-10 04:00:00,596.141755568367,0,0,399,-62.2949691628491,253.05262298581403,-139.20000000000098,145.584101745403,04:00:00,2014-12-10
399,2014-12-10 05:00:00,695.605659360298,0,0,400,59.83278049898371,292.2,-196.858527882334,140.431406743649,05:00:00,2014-12-10
400,2014-12-10 06:00:00,647.478291097392,0,0,401,99.44483480386421,253.052622985811,-241.101472413589,135.082305721305,06:00:00,2014-12-10
401,2014-12-10 07:00:00,363.402119618005,0,0,402,-45.328410222962,146.100000000007,-268.913750038876,129.544279879835,07:00:00,2014-12-10
402,2014-12-10 08:00:00,265.538814425731,0,0,403,17.113739776583,3.4356429615082502e-12,-278.4,123.825074649145,08:00:00,2014-12-10
403,2014-12-10 09:00:00,106.34400384123,0,0,404,-0.574934974796099,-146.099999999994,-268.91375003887697,117.93268885489799,09:00:00,2014-12-10
404,2014-12-10 10:00:00,30.363340651343602,0,0,405,7.6420725193084005,-253.052622985812,-241.101472413588,111.87536353143601,10:00:00,2014-12-10
405,2014-12-10 11:00:00,7.22216739729398,0,0,406,-15.3808751163155,-292.2,-196.858527882337,105.661570395946,11:00:00,2014-12-10
406,2014-12-10 12:00:00,82.5076381384314,0,0,407,-31.5397388757556,-253.052622985813,-139.2,99.3,12:00:00,2014-12-10
407,2014-12-10 13:00:00,229.215963698926,0,0,408,-53.428363719569305,-146.099999999996,-72.0552221565395,92.79954957503021,13:00:00,2014-12-10
408,2014-12-10 14:00:00,614.878534463295,0,0,409,119.709223874557,-6.5857359518158495e-12,-3.13735265055704e-12,86.1693105887472,14:00:00,2014-12-10
409,2014-12-10 15:00:00,728.6289444417821,0,0,410,21.0551662553417,146.099999999999,72.05522215654109,79.4185560299004,15:00:00,2014-12-10
410,2014-12-10 16:00:00,788.251944492117,0,0,411,-87.55740593285809,253.052622985811,139.199999999998,72.5567274391663,16:00:00,2014-12-10
411,2014-12-10 17:00:00,947.257658399897,0,0,412,-19.394291186734396,292.2,196.858527882335,65.5934217042961,17:00:00,2014-12-10
412,2014-12-10 18:00:00,934.8957987771831,0,0,413,-30.7966742602245,253.05262298581502,241.101472413587,58.5383776380059,18:00:00,2014-12-10
413,2014-12-10 19:00:00,893.369817033548,0,0,414,12.954604637311801,146.099999999998,268.91375003887697,51.40146235736071,19:00:00,2014-12-10
414,2014-12-10 20:00:00,642.163187313937,0,0,415,-95.4294701697969,9.735828942123461e-12,278.4,44.192657483724496,20:00:00,2014-12-10
415,2014-12-10 21:00:00,642.791293205766,0,0,416,67.0554979843301,-146.099999999996,268.91375003887697,36.922045182554996,21:00:00,2014-12-10
416,2014-12-10 22:00:00,457.992145401139,0,0,417,23.3435019107761,-253.052622985813,241.101472413588,29.5997940625881,22:00:00,2014-12-10
417,2014-12-10 23:00:00,319.628271340256,0,0,418,-25.2664014961973,-292.2,196.858527882336,22.236144954117197,23:00:00,2014-12-10
418,2014-12-11 00:00:00,331.041718598579,0,0,419,11.052944998127598,-253.052622985812,139.19999999999902,14.8413965862639,00:00:00,2014-12-11
419,2014-12-11 01:00:00,297.58050192375197,0,0,420,-55.8006114160678,-146.100000000001,72.0552221565424,7.42589118327833,01:00:00,2014-12-11
420,2014-12-11 02:00:00,328.55890631773997,0,0,421,-92.44109368226201,3.72372505869704e-12,-1.7739306234449999e-12,1.21607427155332e-13,02:00:00,2014-12-11
421,2014-12-11 03:00:00,424.06696587882004,0,0,422,-64.5519207813565,146.099999999993,-72.0552221565382,-7.42589118327809,03:00:00,2014-12-11
422,2014-12-11 04:00:00,498.164118099663,0,0,423,-23.847108299885804,253.052622985812,-139.19999999999902,-14.841396586264,04:00:00,2014-12-11
423,2014-12-11 05:00:00,546.261296811878,0,0,424,49.1559696483269,292.2,-196.858527882333,-22.2361449541166,05:00:00,2014-12-11
424,2014-12-11 06:00:00,370.652445579101,0,0,425,-36.6989109305369,253.05262298581403,-241.101472413587,-29.599794062588202,06:00:00,2014-12-11
425,2014-12-11 07:00:00,209.691323679716,0,0,426,-56.572881098857,146.100000000004,-268.913750038876,-36.9220451825544,07:00:00,2014-12-11
426,2014-12-11 08:00:00,102.406639257832,0,0,427,-2.00070325844347,-5.736320683894369e-13,-278.4,-44.1926574837239,08:00:00,2014-12-11
427,2014-12-11 09:00:00,-61.3465164114892,0,0,428,-22.9313040152476,-146.100000000005,-268.913750038876,-51.40146235736079,09:00:00,2014-12-11
428,2014-12-11 10:00:00,-137.955508487932,0,0,429,-14.263035450527001,-253.05262298581002,-241.101472413589,-58.538377638005706,10:00:00,2014-12-11
429,2014-12-11 11:00:00,-160.747228721351,0,0,430,-36.095279134719895,-292.2,-196.858527882335,-65.5934217042962,11:00:00,2014-12-11
430,2014-12-11 12:00:00,-30.0834714534615,0,0,431,3.7258789715214697,-253.05262298581502,-139.200000000002,-72.5567274391661,12:00:00,2014-12-11
431,2014-12-11 13:00:00,122.402765189065,0,0,432,-12.023456624493699,-146.099999999999,-72.0552221565415,-79.4185560299005,13:00:00,2014-12-11
432,2014-12-11 14:00:00,379.392714014457,0,0,433,32.5620246032081,-2.57646092191817e-12,-1.22739000797744e-12,-86.16931058874691,14:00:00,2014-12-11
433,2014-12-11 15:00:00,636.549635951847,0,0,434,77.1939633703321,146.100000000002,72.0552221565429,-92.79954957503,15:00:00,2014-12-11
434,2014-12-11 16:00:00,756.31064573364,0,0,435,28.358022747835303,253.052622985808,139.19999999999598,-99.29999999999978,16:00:00,2014-12-11
435,2014-12-11 17:00:00,783.8733266593381,0,0,436,-35.52363082705,292.2,196.858527882333,-105.661570395946,17:00:00,2014-12-11
436,2014-12-11 18:00:00,868.6925360170129,0,0,437,49.41380414904489,253.05262298581698,241.101472413586,-111.875363531435,18:00:00,2014-12-11
437,2014-12-11 19:00:00,709.5614009269009,0,0,438,-25.519660257080197,146.100000000002,268.913750038876,-117.93268885489701,19:00:00,2014-12-11
438,2014-12-11 20:00:00,633.1082423176159,0,0,439,39.5333169667636,-2.5782695833382797e-12,278.4,-123.825074649145,20:00:00,2014-12-11
439,2014-12-11 21:00:00,442.246879354009,0,0,440,8.977409194966711,-146.099999999999,268.91375003887697,-129.544279879835,21:00:00,2014-12-11
440,2014-12-11 22:00:00,343.069460488219,0,0,441,49.1029167817519,-253.05262298581502,241.101472413587,-135.082305721305,22:00:00,2014-12-11
441,2014-12-11 23:00:00,176.32038945371002,0,0,442,-29.9067316849786,-292.2,196.858527882337,-140.43140674364798,23:00:00,2014-12-11
442,2014-12-12 00:00:00,252.582945709837,0,0,443,69.0196704410532,-253.05262298581403,139.20000000000098,-145.58410174540398,00:00:00,2014-12-12
443,2014-12-12 01:00:00,170.23794641133998,0,0,444,-49.184091528512894,-146.100000000005,72.0552221565444,-150.533184216687,01:00:00,2014-12-12
444,2014-12-12 02:00:00,326.237931962803,0,0,445,36.5096643809545,-5.718234069693261e-13,2.7240868668764603e-13,-155.271732418151,02:00:00,2014-12-12
445,2014-12-12 03:00:00,386.160636630528,0,0,446,25.908977848732,146.099999999997,-72.05522215654,-159.79311906166,03:00:00,2014-12-12
446,2014-12-12 04:00:00,475.27037127079,0,0,447,78.50876886413309,253.05262298581403,-139.2,-164.091020579156,04:00:00,2014-12-12
447,2014-12-12 05:00:00,390.94360430092905,0,0,448,15.761558149997,292.2,-196.858527882331,-168.159425966737,05:00:00,2014-12-12
448,2014-12-12 06:00:00,229.863092450153,0,0,449,-59.0954129304866,253.05262298581601,-241.101472413586,-171.99264519158902,06:00:00,2014-12-12
449,2014-12-12 07:00:00,146.180099840645,0,0,450,-5.420832970463099,146.1,-268.91375003887697,-175.58531715001598,07:00:00,2014-12-12
450,2014-12-12 08:00:00,119.031770053752,0,0,451,125.36418721916901,3.72191639727693e-12,-278.4,-178.93241716542,08:00:00,2014-12-12
451,2014-12-12 09:00:00,-136.074636854433,0,0,452,8.96837720022176,-146.100000000001,-268.91375003887697,-182.02926401577702,09:00:00,2014-12-12
452,2014-12-12 10:00:00,-235.952222482569,0,0,453,-9.92660060242994,-253.052622985812,-241.101472413588,-184.871526480739,10:00:00,2014-12-12
453,2014-12-12 11:00:00,-276.716585511307,0,0,454,-54.202828229731395,-292.2,-196.858527882334,-187.45522939924197,11:00:00,2014-12-12
454,2014-12-12 12:00:00,-150.941323497392,0,0,455,-23.911941282443298,-253.05262298581698,-139.200000000004,-189.776759229128,12:00:00,2014-12-12
455,2014-12-12 13:00:00,130.296094438207,0,0,456,84.28418569576199,-146.100000000003,-72.05522215654341,-191.83286910100898,13:00:00,2014-12-12
456,2014-12-12 14:00:00,294.737335987435,0,0,457,31.3580193467558,-6.87200938758454e-12,-3.27372931811009e-12,-193.62068335931,14:00:00,2014-12-12
457,2014-12-12 15:00:00,412.25690421303,0,0,458,-68.760616359378,146.099999999998,72.0552221565409,-195.137701584131,15:00:00,2014-12-12
458,2014-12-12 16:00:00,627.219259705612,0,0,459,-27.6515611918857,253.05262298581002,139.199999999998,-196.381802088311,16:00:00,2014-12-12
459,2014-12-12 17:00:00,711.3421798309289,0,0,460,-40.3651031666073,292.2,196.858527882335,-197.351244884798,17:00:00,2014-12-12
460,2014-12-12 18:00:00,725.8646225222079,0,0,461,-31.2447987570085,253.052622985811,241.101472413589,-198.044674120182,18:00:00,2014-12-12
461,2014-12-12 19:00:00,596.6935417776069,0,0,462,-81.8590882902991,146.10000000000602,268.913750038876,-198.461119970976,19:00:00,2014-12-12
462,2014-12-12 20:00:00,542.270501498052,0,0,463,-0.529498501949654,1.7172788823280903e-12,278.4,-198.6,20:00:00,2014-12-12
463,2014-12-12 21:00:00,280.986552573729,0,0,464,-107.36607749417699,-146.099999999996,268.91375003887697,-198.461119970976,21:00:00,2014-12-12
464,2014-12-12 22:00:00,315.14076281035096,0,0,465,60.136587502758395,-253.052622985813,241.101472413588,-198.044674120182,22:00:00,2014-12-12
465,2014-12-12 23:00:00,224.71392813125303,0,0,466,51.406645133715294,-292.2,196.858527882336,-197.351244884798,23:00:00,2014-12-12
466,2014-12-13 00:00:00,183.28675791077,0,0,467,26.521182984893603,-253.052622985812,139.19999999999902,-196.381802088311,00:00:00,2014-12-13
467,2014-12-13 01:00:00,253.299709907757,0,0,468,54.48218933535,-146.100000000009,72.0552221565463,-195.137701584131,01:00:00,2014-12-13
468,2014-12-13 02:00:00,242.73180401161,0,0,469,-32.6475126290768,-4.8673718726357005e-12,2.31874799682029e-12,-193.62068335931,02:00:00,2014-12-13
469,2014-12-13 03:00:00,378.3905328851,0,0,470,26.1786241426542,146.099999999993,-72.055222156538,-191.83286910100898,03:00:00,2014-12-13
470,2014-12-13 04:00:00,402.307258188487,0,0,471,7.23139443180158,253.052622985811,-139.19999999999902,-189.776759229128,04:00:00,2014-12-13
471,2014-12-13 05:00:00,304.812112192996,0,0,472,-75.0741305254265,292.2,-196.858527882335,-187.45522939924197,05:00:00,2014-12-13
472,2014-12-13 06:00:00,308.320926794431,0,0,473,8.24130270294371,253.05262298581403,-241.101472413587,-184.871526480739,06:00:00,2014-12-13
473,2014-12-13 07:00:00,208.191664461408,0,0,474,39.0346785160654,146.099999999997,-268.91375003887697,-182.02926401577702,07:00:00,2014-12-13
474,2014-12-13 08:00:00,59.614340401510404,0,0,475,41.946757566923104,8.0174648629433e-12,-278.4,-178.932417165421,08:00:00,2014-12-13
475,2014-12-13 09:00:00,-139.528484615255,0,0,476,-24.929417426365198,-146.099999999997,-268.91375003887697,-175.585317150015,09:00:00,2014-12-13
476,2014-12-13 10:00:00,-172.81890212402598,0,0,477,16.3278384669633,-253.05262298581002,-241.101472413589,-171.99264519159001,10:00:00,2014-12-13
477,2014-12-13 11:00:00,-128.124990817246,0,0,478,51.0929630318264,-292.2,-196.858527882335,-168.159425966737,11:00:00,2014-12-13
478,2014-12-13 12:00:00,-38.3212378971408,0,0,479,39.022405667833,-253.05262298581502,-139.200000000002,-164.091020579157,12:00:00,2014-12-13
479,2014-12-13 13:00:00,122.26369901357599,0,0,480,20.2120402317777,-146.1,-72.05522215654159,-159.79311906166,13:00:00,2014-12-13
480,2014-12-13 14:00:00,315.062659896778,0,0,481,-10.6656076850545,-1.1167557853250901e-11,-5.3200686282427305e-12,-155.271732418151,14:00:00,2014-12-13
481,2014-12-13 15:00:00,498.95276676666197,0,0,482,-50.6692711731843,146.099999999995,72.055222156539,-150.533184216687,15:00:00,2014-12-13
482,2014-12-13 16:00:00,703.6376790725419,0,0,483,-26.030842167866503,253.052622985812,139.2,-145.58410174540398,16:00:00,2014-12-13
483,2014-12-13 17:00:00,859.5661787267841,0,0,484,26.9390575880992,292.2,196.858527882333,-140.431406743649,17:00:00,2014-12-13
484,2014-12-13 18:00:00,805.5497149566271,0,0,485,-38.5220747214695,253.052622985813,241.101472413588,-135.082305721304,18:00:00,2014-12-13
485,2014-12-13 19:00:00,762.349065835459,0,0,486,-9.12040432358491,146.100000000002,268.913750038876,-129.544279879835,19:00:00,2014-12-13
486,2014-12-13 20:00:00,620.7496845128579,0,0,487,-20.8252408379955,-2.29199614756959e-12,278.4,-123.825074649144,20:00:00,2014-12-13
487,2014-12-13 21:00:00,503.228947644784,0,0,488,10.347886460796198,-146.099999999992,268.913750038878,-117.93268885489799,21:00:00,2014-12-13
488,2014-12-13 22:00:00,391.980437413161,0,0,489,26.806951516818,-253.052622985811,241.101472413589,-111.875363531435,22:00:00,2014-12-13
489,2014-12-13 23:00:00,299.93550982918,0,0,490,10.9385523427894,-292.2,196.858527882337,-105.661570395946,23:00:00,2014-12-13
490,2014-12-14 00:00:00,-383.928768620214,1,0,491,21.9100716142719,-253.05262298581403,139.20000000000098,-99.3,00:00:00,2014-12-14
491,2014-12-14 01:00:00,375.845996312725,0,0,492,50.6903237312123,-146.099999999998,72.0552221565407,-92.79954957503021,01:00:00,2014-12-14
492,2014-12-14 02:00:00,498.726239047857,0,0,493,91.8955496366094,-9.16292033830206e-12,4.365087306952931e-12,-86.1693105887472,02:00:00,2014-12-14
493,2014-12-14 03:00:00,471.961764253722,0,0,494,-16.664457559834197,146.099999999996,-72.05522215653991,-79.4185560299008,03:00:00,2014-12-14
494,2014-12-14 04:00:00,508.123636491193,0,0,495,-28.172259055454102,253.052622985813,-139.2,-72.5567274391663,04:00:00,2014-12-14
495,2014-12-14 05:00:00,518.807727026816,0,0,496,-6.94032338655035,292.2,-196.858527882337,-65.5934217042965,05:00:00,2014-12-14
496,2014-12-14 06:00:00,448.99121982986196,0,0,497,-1.42155310436122,253.05262298581601,-241.101472413586,-58.5383776380059,06:00:00,2014-12-14
497,2014-12-14 07:00:00,322.61352724759996,0,0,498,-1.17126035616376,146.100000000001,-268.91375003887697,-51.4014623573604,07:00:00,2014-12-14
498,2014-12-14 08:00:00,183.50229616595797,0,0,499,7.094953649670059,1.23130133286097e-11,-278.4,-44.192657483724496,08:00:00,2014-12-14
499,2014-12-14 09:00:00,33.9191117993575,0,0,500,-14.1450929792166,-146.099999999994,-268.913750038878,-36.922045182554704,09:00:00,2014-12-14
500,2014-12-14 10:00:00,-15.5671258996907,0,0,501,7.1867635622983395,-253.052622985812,-241.101472413588,-29.599794062588895,10:00:00,2014-12-14
501,2014-12-14 11:00:00,16.6159085420637,0,0,502,25.9105813785146,-292.2,-196.858527882334,-22.2361449541169,11:00:00,2014-12-14
502,2014-12-14 12:00:00,22.054383109296797,0,0,503,-73.85159731863341,-253.052622985809,-139.199999999997,-14.8413965862639,12:00:00,2014-12-14
503,2014-12-14 13:00:00,280.957508604135,0,0,504,2.53862194395997,-146.100000000003,-72.05522215654359,-7.4258911832783605,13:00:00,2014-12-14
504,2014-12-14 14:00:00,499.636629531576,0,0,505,-5.36337046842571,1.14654067221083e-12,5.461959670491021e-13,-1.4592891258639902e-13,14:00:00,2014-12-14
505,2014-12-14 15:00:00,697.214020306591,0,0,506,-34.3670930332152,146.09999999999098,72.055222156537,7.42589118327806,15:00:00,2014-12-14
506,2014-12-14 16:00:00,885.241148089914,0,0,507,-28.852871482157898,253.05262298581002,139.199999999998,14.841396586263599,16:00:00,2014-12-14
507,2014-12-14 17:00:00,1151.93766796584,0,0,508,132.642995129388,292.2,196.858527882335,22.2361449541166,17:00:00,2014-12-14
508,2014-12-14 18:00:00,1020.6158802584698,0,0,509,-12.1380092035219,253.052622985811,241.101472413589,29.5997940625879,18:00:00,2014-12-14
509,2014-12-14 19:00:00,1006.1302213399499,0,0,510,44.1944261185155,146.10000000000602,268.913750038876,36.9220451825544,19:00:00,2014-12-14
510,2014-12-14 20:00:00,760.4879530759979,0,0,511,-73.1047044077282,2.00355231809678e-12,278.4,44.192657483724204,20:00:00,2014-12-14
511,2014-12-14 21:00:00,716.005403822715,0,0,512,29.7901914264646,-146.099999999988,268.913750038878,51.4014623573601,21:00:00,2014-12-14
512,2014-12-14 22:00:00,552.572370031505,0,0,513,-7.01485703428197,-253.052622985809,241.10147241358996,58.538377638005706,22:00:00,2014-12-14
513,2014-12-14 23:00:00,505.120321855223,0,0,514,20.8683722685903,-292.2,196.858527882336,65.5934217042962,23:00:00,2014-12-14
514,2014-12-15 00:00:00,524.522192761681,0,0,515,50.8180883083274,-253.052622985812,139.19999999999902,72.556727439166,00:00:00,2014-12-15
515,2014-12-15 01:00:00,491.28269184874296,0,0,516,-30.091086337702304,-146.099999999994,72.0552221565388,79.4185560299005,01:00:00,2014-12-15
516,2014-12-15 02:00:00,648.829992965402,0,0,517,45.6606823766573,-5.15364530840438e-12,2.4551246643733395e-12,86.16931058874691,02:00:00,2014-12-15
517,2014-12-15 03:00:00,797.278307058441,0,0,518,112.43397963995301,146.1,-72.0552221565417,92.79954957502991,03:00:00,2014-12-15
518,2014-12-15 04:00:00,703.162917743676,0,0,519,-28.9897052421355,253.052622985807,-139.19999999999501,99.29999999999978,04:00:00,2014-12-15
519,2014-12-15 05:00:00,758.6641549105659,0,0,520,37.6611123969532,292.2,-196.858527882333,105.661570395946,05:00:00,2014-12-15
520,2014-12-15 06:00:00,713.281359369696,0,0,521,68.4548452660344,253.05262298581403,-241.101472413587,111.875363531435,06:00:00,2014-12-15
521,2014-12-15 07:00:00,471.06515268553,0,0,522,-46.05378613048679,146.099999999997,-268.91375003887697,117.93268885489701,07:00:00,2014-12-15
522,2014-12-15 08:00:00,386.598245098156,0,0,523,18.173170449003802,8.30373829871199e-12,-278.4,123.825074649144,08:00:00,2014-12-15
523,2014-12-15 09:00:00,239.105685173616,0,0,524,0.5751553326551999,-146.099999999997,-268.91375003887697,129.544279879835,09:00:00,2014-12-15
524,2014-12-15 10:00:00,165.896524964259,0,0,525,-0.0316853576444667,-253.05262298581403,-241.101472413587,135.082305721305,10:00:00,2014-12-15
525,2014-12-15 11:00:00,249.28482168687302,0,0,526,71.9119428255627,-292.2,-196.858527882338,140.43140674364798,11:00:00,2014-12-15
526,2014-12-15 12:00:00,283.146554185818,0,0,527,2.8150754262324704,-253.05262298581502,-139.200000000002,145.58410174540398,12:00:00,2014-12-15
527,2014-12-15 13:00:00,485.42620593334703,0,0,528,25.048243873201603,-146.1,-72.0552221565417,150.533184216687,13:00:00,2014-12-15
528,2014-12-15 14:00:00,646.946906610381,0,0,529,-37.3248258077772,5.15581570210851e-12,2.4561586096287e-12,155.271732418151,14:00:00,2014-12-15
529,2014-12-15 15:00:00,902.600295596602,0,0,530,-5.34804562159117,146.099999999994,72.0552221565388,159.79311906166,15:00:00,2014-12-15
530,2014-12-15 16:00:00,1081.69540530842,0,0,531,-5.64823825655105,253.052622985812,139.19999999999902,164.091020579156,16:00:00,2014-12-15
531,2014-12-15 17:00:00,1178.4336491856,0,0,532,-10.7843046634641,292.2,196.85852788233,168.159425966737,17:00:00,2014-12-15
532,2014-12-15 18:00:00,1103.52907227698,0,0,533,-95.6176683140159,253.05262298581698,241.101472413586,171.99264519158902,18:00:00,2014-12-15
533,2014-12-15 19:00:00,1113.01453431393,0,0,534,-11.5845328749614,146.100000000003,268.913750038876,175.585317150015,19:00:00,2014-12-15
534,2014-12-15 20:00:00,941.583649272699,0,0,535,-50.7487678927195,-2.0057227118009096e-12,278.4,178.93241716542,20:00:00,2014-12-15
535,2014-12-15 21:00:00,903.4562952977029,0,0,536,62.6132812430563,-146.10000000000602,268.913750038876,182.02926401577702,21:00:00,2014-12-15
536,2014-12-15 22:00:00,698.247963277311,0,0,537,-11.672412631206601,-253.052622985811,241.101472413589,184.871526480739,22:00:00,2014-12-15
537,2014-12-15 23:00:00,565.366722116752,0,0,538,-64.7470351648245,-292.2,196.858527882335,187.45522939924197,23:00:00,2014-12-15
538,2014-12-16 00:00:00,635.963389991939,0,0,539,21.0392537486255,-253.05262298581903,139.200000000005,189.776759229128,00:00:00,2014-12-16
539,2014-12-16 01:00:00,675.302641375195,0,0,540,17.5145501176464,-146.100000000005,72.05522215654459,191.83286910100898,01:00:00,2014-12-16
